nucleus,energy,lifetime,lifetime_unit,life_mult,life_sec,Z,A,symbol,latex,natural_lw,combo
31-Ga-81,828.26,1.217,S,1,1.217,31,81,Ga,$^{81}_{31}Ga$,5.408e-7,81Ga
31-Ga-81,914.3,1.217,S,1,1.217,31,81,Ga,$^{81}_{31}Ga$,5.408e-7,81Ga
31-Ga-81,1573.4,1.217,S,1,1.217,31,81,Ga,$^{81}_{31}Ga$,5.408e-7,81Ga
31-Ga-82,216.46,0.599,S,1,0.599,31,82,Ga,$^{82}_{31}Ga$,1.099e-6,82Ga
31-Ga-82,530.2,0.599,S,1,0.599,31,82,Ga,$^{82}_{31}Ga$,1.099e-6,82Ga
31-Ga-82,711.05,0.599,S,1,0.599,31,82,Ga,$^{82}_{31}Ga$,1.099e-6,82Ga
31-Ga-82,867.46,0.599,S,1,0.599,31,82,Ga,$^{82}_{31}Ga$,1.099e-6,82Ga
31-Ga-82,1348.07,0.599,S,1,0.599,31,82,Ga,$^{82}_{31}Ga$,1.099e-6,82Ga
31-Ga-82,2215,0.599,S,1,0.599,31,82,Ga,$^{82}_{31}Ga$,1.099e-6,82Ga
31-Ga-83,703.6,308.1,MS,0.001,0.30810000000000004,31,83,Ga,$^{83}_{31}Ga$,2.136e-6,83Ga
31-Ga-83,867.4,308.1,MS,0.001,0.30810000000000004,31,83,Ga,$^{83}_{31}Ga$,2.136e-6,83Ga
31-Ga-83,938.83,308.1,MS,0.001,0.30810000000000004,31,83,Ga,$^{83}_{31}Ga$,2.136e-6,83Ga
31-Ga-83,1237.93,308.1,MS,0.001,0.30810000000000004,31,83,Ga,$^{83}_{31}Ga$,2.136e-6,83Ga
31-Ga-83,1348.22,308.1,MS,0.001,0.30810000000000004,31,83,Ga,$^{83}_{31}Ga$,2.136e-6,83Ga
31-Ga-83,2214.87,308.1,MS,0.001,0.30810000000000004,31,83,Ga,$^{83}_{31}Ga$,2.136e-6,83Ga
31-Ga-84,624.3,0.085,S,1,0.085,31,84,Ga,$^{84}_{31}Ga$,7.744e-6,84Ga
31-Ga-84,798.9,85,MS,0.001,0.085,31,84,Ga,$^{84}_{31}Ga$,7.744e-6,84Ga
31-Ga-84,867,85,MS,0.001,0.085,31,84,Ga,$^{84}_{31}Ga$,7.744e-6,84Ga
31-Ga-84,1045.7,85,MS,0.001,0.085,31,84,Ga,$^{84}_{31}Ga$,7.744e-6,84Ga
31-Ga-84,1046.1,0.085,S,1,0.085,31,84,Ga,$^{84}_{31}Ga$,7.744e-6,84Ga
31-Ga-85,624,70,MS,0.001,0.07,31,85,Ga,$^{85}_{31}Ga$,9.403e-6,85Ga
32-Ge-64,427,63.7,S,1,63.7,32,64,Ge,$^{64}_{32}Ge$,1.033e-8,64Ge
32-Ge-64,667.1,63.7,S,1,63.7,32,64,Ge,$^{64}_{32}Ge$,1.033e-8,64Ge
32-Ge-64,774.5,63.7,S,1,63.7,32,64,Ge,$^{64}_{32}Ge$,1.033e-8,64Ge
32-Ge-65,62,30.9,S,1,30.9,32,65,Ge,$^{65}_{32}Ge$,2.13e-8,65Ge
32-Ge-65,649.7,30.9,S,1,30.9,32,65,Ge,$^{65}_{32}Ge$,2.13e-8,65Ge
32-Ge-65,809.1,30.9,S,1,30.9,32,65,Ge,$^{65}_{32}Ge$,2.13e-8,65Ge
32-Ge-66,43.89,2.26,H,3600,8135.999999999999,32,66,Ge,$^{66}_{32}Ge$,8.09e-11,66Ge
32-Ge-66,272.97,2.26,H,3600,8135.999999999999,32,66,Ge,$^{66}_{32}Ge$,8.09e-11,66Ge
32-Ge-66,381.85,2.26,H,3600,8135.999999999999,32,66,Ge,$^{66}_{32}Ge$,8.09e-11,66Ge
32-Ge-67,167.01,18.9,M,60,1134,32,67,Ge,$^{67}_{32}Ge$,5.804e-10,67Ge
32-Ge-67,911.2,18.9,M,60,1134,32,67,Ge,$^{67}_{32}Ge$,5.804e-10,67Ge
32-Ge-67,1472.8,18.9,M,60,1134,32,67,Ge,$^{67}_{32}Ge$,5.804e-10,67Ge
32-Ge-69,85,5.1,US,1e-6,5.0999999999999995e-6,32,69,Ge,$^{69}_{32}Ge$,0.1291,69Ge
32-Ge-69,390,2.81,US,1e-6,2.8099999999999998e-6,32,69,Ge,$^{69}_{32}Ge$,0.2342,69Ge
32-Ge-69,574.11,39.05,H,3600,140580,32,69,Ge,$^{69}_{32}Ge$,4.682e-12,69Ge
32-Ge-69,871.98,39.05,H,3600,140580,32,69,Ge,$^{69}_{32}Ge$,4.682e-12,69Ge
32-Ge-69,1106.77,39.05,H,3600,140580,32,69,Ge,$^{69}_{32}Ge$,4.682e-12,69Ge
32-Ge-71,23.44,20.41,MS,0.001,0.02041,32,71,Ge,$^{71}_{32}Ge$,3.225e-5,71Ge
32-Ge-71,174.95,20.41,MS,0.001,0.02041,32,71,Ge,$^{71}_{32}Ge$,3.225e-5,71Ge
32-Ge-73,53.53,0.499,S,1,0.499,32,73,Ge,$^{73}_{32}Ge$,1.319e-6,73Ge
32-Ge-75,61.92,47.7,S,1,47.7,32,75,Ge,$^{75}_{32}Ge$,1.38e-8,75Ge
32-Ge-75,77.86,47.7,S,1,47.7,32,75,Ge,$^{75}_{32}Ge$,1.38e-8,75Ge
32-Ge-75,121.15,47.7,S,1,47.7,32,75,Ge,$^{75}_{32}Ge$,1.38e-8,75Ge
32-Ge-75,136.01,47.7,S,1,47.7,32,75,Ge,$^{75}_{32}Ge$,1.38e-8,75Ge
32-Ge-75,139.68,47.7,S,1,47.7,32,75,Ge,$^{75}_{32}Ge$,1.38e-8,75Ge
32-Ge-75,198.6,82.78,M,60,4966.8,32,75,Ge,$^{75}_{32}Ge$,1.325e-10,75Ge
32-Ge-75,264.6,82.78,M,60,4966.8,32,75,Ge,$^{75}_{32}Ge$,1.325e-10,75Ge
32-Ge-75,279.48,47.7,S,1,47.7,32,75,Ge,$^{75}_{32}Ge$,1.38e-8,75Ge
32-Ge-75,468.8,82.78,M,60,4966.8,32,75,Ge,$^{75}_{32}Ge$,1.325e-10,75Ge
32-Ge-77,159.7,52.9,S,1,52.9,32,77,Ge,$^{77}_{32}Ge$,1.244e-8,77Ge
32-Ge-77,194.8,52.9,S,1,52.9,32,77,Ge,$^{77}_{32}Ge$,1.244e-8,77Ge
32-Ge-77,211.03,11.3,H,3600,40680,32,77,Ge,$^{77}_{32}Ge$,1.618e-11,77Ge
32-Ge-77,215.5,11.3,H,3600,40680,32,77,Ge,$^{77}_{32}Ge$,1.618e-11,77Ge
32-Ge-77,215.53,52.9,S,1,52.9,32,77,Ge,$^{77}_{32}Ge$,1.244e-8,77Ge
32-Ge-77,264.44,11.3,H,3600,40680,32,77,Ge,$^{77}_{32}Ge$,1.618e-11,77Ge
32-Ge-77,1604.65,52.9,S,1,52.9,32,77,Ge,$^{77}_{32}Ge$,1.244e-8,77Ge
32-Ge-78,277.3,88,M,60,5280,32,78,Ge,$^{78}_{32}Ge$,1.247e-10,78Ge
32-Ge-78,293.9,88,M,60,5280,32,78,Ge,$^{78}_{32}Ge$,1.247e-10,78Ge
32-Ge-79,100.48,18.98,S,1,18.98,32,79,Ge,$^{79}_{32}Ge$,3.468e-8,79Ge
32-Ge-79,109.58,18.98,S,1,18.98,32,79,Ge,$^{79}_{32}Ge$,3.468e-8,79Ge
32-Ge-79,186.02,39,S,1,39,32,79,Ge,$^{79}_{32}Ge$,1.688e-8,79Ge
32-Ge-79,230.44,39,S,1,39,32,79,Ge,$^{79}_{32}Ge$,1.688e-8,79Ge
32-Ge-79,542.27,39,S,1,39,32,79,Ge,$^{79}_{32}Ge$,1.688e-8,79Ge
32-Ge-79,755,39,S,1,39,32,79,Ge,$^{79}_{32}Ge$,1.688e-8,79Ge
32-Ge-79,1505.85,18.98,S,1,18.98,32,79,Ge,$^{79}_{32}Ge$,3.468e-8,79Ge
32-Ge-80,110.4,29.5,S,1,29.5,32,80,Ge,$^{80}_{32}Ge$,2.231e-8,80Ge
32-Ge-80,265.36,29.5,S,1,29.5,32,80,Ge,$^{80}_{32}Ge$,2.231e-8,80Ge
32-Ge-80,1564.3,29.5,S,1,29.5,32,80,Ge,$^{80}_{32}Ge$,2.231e-8,80Ge
32-Ge-81,93.1,7.6,S,1,7.6,32,81,Ge,$^{81}_{32}Ge$,8.661e-8,81Ge
32-Ge-81,197.3,7.6,S,1,7.6,32,81,Ge,$^{81}_{32}Ge$,8.661e-8,81Ge
32-Ge-81,335.98,7.6,S,1,7.6,32,81,Ge,$^{81}_{32}Ge$,8.661e-8,81Ge
32-Ge-81,335.98,7.6,S,1,7.6,32,81,Ge,$^{81}_{32}Ge$,8.661e-8,81Ge
32-Ge-81,792.94,7.6,S,1,7.6,32,81,Ge,$^{81}_{32}Ge$,8.661e-8,81Ge
32-Ge-81,1495.53,7.6,S,1,7.6,32,81,Ge,$^{81}_{32}Ge$,8.661e-8,81Ge
32-Ge-82,248.84,4.55,S,1,4.55,32,82,Ge,$^{82}_{32}Ge$,1.447e-7,82Ge
32-Ge-82,843.24,4.55,S,1,4.55,32,82,Ge,$^{82}_{32}Ge$,1.447e-7,82Ge
32-Ge-82,1091.9,4.55,S,1,4.55,32,82,Ge,$^{82}_{32}Ge$,1.447e-7,82Ge
32-Ge-83,306.51,1.85,S,1,1.85,32,83,Ge,$^{83}_{32}Ge$,3.558e-7,83Ge
32-Ge-83,1193.77,1.85,S,1,1.85,32,83,Ge,$^{83}_{32}Ge$,3.558e-7,83Ge
32-Ge-83,1525.5,1.85,S,1,1.85,32,83,Ge,$^{83}_{32}Ge$,3.558e-7,83Ge
32-Ge-84,42.7,0.954,S,1,0.954,32,84,Ge,$^{84}_{32}Ge$,6.899e-7,84Ge
32-Ge-84,99.9,0.954,S,1,0.954,32,84,Ge,$^{84}_{32}Ge$,6.899e-7,84Ge
32-Ge-84,242.4,0.954,S,1,0.954,32,84,Ge,$^{84}_{32}Ge$,6.899e-7,84Ge
32-Ge-85,101.9,535,MS,0.001,0.535,32,85,Ge,$^{85}_{32}Ge$,1.23e-6,85Ge
33-As-67,120.8,42.5,S,1,42.5,33,67,As,$^{67}_{33}As$,1.549e-8,67As
33-As-67,122.7,42.5,S,1,42.5,33,67,As,$^{67}_{33}As$,1.549e-8,67As
33-As-67,243.6,42.5,S,1,42.5,33,67,As,$^{67}_{33}As$,1.549e-8,67As
33-As-68,651.2,151.6,S,1,151.6,33,68,As,$^{68}_{33}As$,4.342e-9,68As
33-As-68,761.8,151.6,S,1,151.6,33,68,As,$^{68}_{33}As$,4.342e-9,68As
33-As-68,1016.1,151.6,S,1,151.6,33,68,As,$^{68}_{33}As$,4.342e-9,68As
33-As-69,86.79,15.23,M,60,913.8000000000001,33,69,As,$^{69}_{33}As$,7.203e-10,69As
33-As-69,145.96,15.23,M,60,913.8000000000001,33,69,As,$^{69}_{33}As$,7.203e-10,69As
33-As-69,232.73,15.23,M,60,913.8000000000001,33,69,As,$^{69}_{33}As$,7.203e-10,69As
33-As-70,668.21,52.6,M,60,3156,33,70,As,$^{70}_{33}As$,2.086e-10,70As
33-As-70,743.62,52.6,M,60,3156,33,70,As,$^{70}_{33}As$,2.086e-10,70As
33-As-70,1039.49,52.6,M,60,3156,33,70,As,$^{70}_{33}As$,2.086e-10,70As
33-As-71,174.95,65.3,H,3600,235080,33,71,As,$^{71}_{33}As$,2.8e-12,71As
33-As-71,499.88,65.3,H,3600,235080,33,71,As,$^{71}_{33}As$,2.8e-12,71As
33-As-71,1095.49,65.3,H,3600,235080,33,71,As,$^{71}_{33}As$,2.8e-12,71As
33-As-72,629.92,26,H,3600,93600,33,72,As,$^{72}_{33}As$,7.032e-12,72As
33-As-72,833.99,26,H,3600,93600,33,72,As,$^{72}_{33}As$,7.032e-12,72As
33-As-72,1464,26,H,3600,93600,33,72,As,$^{72}_{33}As$,7.032e-12,72As
33-As-73,53.44,80.3,D,86400,6937920,33,73,As,$^{73}_{33}As$,9.487e-14,73As
33-As-74,595.83,17.77,D,86400,1535328,33,74,As,$^{74}_{33}As$,4.287e-13,74As
33-As-74,608.43,17.77,D,86400,1535328,33,74,As,$^{74}_{33}As$,4.287e-13,74As
33-As-74,634.78,17.77,D,86400,1535328,33,74,As,$^{74}_{33}As$,4.287e-13,74As
33-As-74,635,17.77,D,86400,1535328,33,74,As,$^{74}_{33}As$,4.287e-13,74As
33-As-74,1204.35,17.77,D,86400,1535328,33,74,As,$^{74}_{33}As$,4.287e-13,74As
33-As-74,1269.6,17.77,D,86400,1535328,33,74,As,$^{74}_{33}As$,4.287e-13,74As
33-As-75,24.38,17.62,MS,0.001,0.01762,33,75,As,$^{75}_{33}As$,3.736e-5,75As
33-As-75,279.54,17.62,MS,0.001,0.01762,33,75,As,$^{75}_{33}As$,3.736e-5,75As
33-As-75,303.92,17.62,MS,0.001,0.01762,33,75,As,$^{75}_{33}As$,3.736e-5,75As
33-As-76,559.1,26.24,H,3600,94464,33,76,As,$^{76}_{33}As$,6.968e-12,76As
33-As-76,657.05,26.24,H,3600,94464,33,76,As,$^{76}_{33}As$,6.968e-12,76As
33-As-76,1216.08,26.24,H,3600,94464,33,76,As,$^{76}_{33}As$,6.968e-12,76As
33-As-77,239.01,38.83,H,3600,139788,33,77,As,$^{77}_{33}As$,4.709e-12,77As
33-As-77,249.81,38.83,H,3600,139788,33,77,As,$^{77}_{33}As$,4.709e-12,77As
33-As-77,520.65,38.83,H,3600,139788,33,77,As,$^{77}_{33}As$,4.709e-12,77As
33-As-78,613.8,90.7,M,60,5442,33,78,As,$^{78}_{33}As$,1.21e-10,78As
33-As-78,694.9,90.7,M,60,5442,33,78,As,$^{78}_{33}As$,1.21e-10,78As
33-As-78,1308.7,90.7,M,60,5442,33,78,As,$^{78}_{33}As$,1.21e-10,78As
33-As-79,95.5,9.01,M,60,540.6,33,79,As,$^{79}_{33}As$,1.218e-9,79As
33-As-79,231,0.87,US,1e-6,8.699999999999999e-7,33,79,As,$^{79}_{33}As$,0.7566,79As
33-As-79,364.5,9.01,M,60,540.6,33,79,As,$^{79}_{33}As$,1.218e-9,79As
33-As-79,432,9.01,M,60,540.6,33,79,As,$^{79}_{33}As$,1.218e-9,79As
33-As-79,542,0.87,US,1e-6,8.699999999999999e-7,33,79,As,$^{79}_{33}As$,0.7566,79As
33-As-80,666.2,15.2,S,1,15.2,33,80,As,$^{80}_{33}As$,4.33e-8,80As
33-As-80,1207.1,15.2,S,1,15.2,33,80,As,$^{80}_{33}As$,4.33e-8,80As
33-As-80,1645.2,15.2,S,1,15.2,33,80,As,$^{80}_{33}As$,4.33e-8,80As
33-As-81,467.7,33.3,S,1,33.3,33,81,As,$^{81}_{33}As$,1.977e-8,81As
33-As-81,491.2,33.3,S,1,33.3,33,81,As,$^{81}_{33}As$,1.977e-8,81As
33-As-81,521.1,33.3,S,1,33.3,33,81,As,$^{81}_{33}As$,1.977e-8,81As
33-As-82,343.5,13.6,S,1,13.6,33,82,As,$^{82}_{33}As$,4.84e-8,82As
33-As-82,654.4,19.1,S,1,19.1,33,82,As,$^{82}_{33}As$,3.446e-8,82As
33-As-82,654.4,13.6,S,1,13.6,33,82,As,$^{82}_{33}As$,4.84e-8,82As
33-As-82,755.2,19.1,S,1,19.1,33,82,As,$^{82}_{33}As$,3.446e-8,82As
33-As-82,1731.3,19.1,S,1,19.1,33,82,As,$^{82}_{33}As$,3.446e-8,82As
33-As-82,1895.4,13.6,S,1,13.6,33,82,As,$^{82}_{33}As$,4.84e-8,82As
33-As-83,734.6,13.4,S,1,13.4,33,83,As,$^{83}_{33}As$,4.912e-8,83As
33-As-83,1113.1,13.4,S,1,13.4,33,83,As,$^{83}_{33}As$,4.912e-8,83As
33-As-83,2076.7,13.4,S,1,13.4,33,83,As,$^{83}_{33}As$,4.912e-8,83As
33-As-84,666.97,4.2,S,1,4.2,33,84,As,$^{84}_{33}As$,1.567e-7,84As
33-As-84,1454.55,4.2,S,1,4.2,33,84,As,$^{84}_{33}As$,1.567e-7,84As
33-As-84,2086.69,4.2,S,1,4.2,33,84,As,$^{84}_{33}As$,1.567e-7,84As
33-As-85,461.5,2.03,S,1,2.03,33,85,As,$^{85}_{33}As$,3.242e-7,85As
33-As-85,577.5,2.021,S,1,2.021,33,85,As,$^{85}_{33}As$,3.257e-7,85As
33-As-85,667.1,2.021,S,1,2.021,33,85,As,$^{85}_{33}As$,3.257e-7,85As
33-As-85,1111.5,2.03,S,1,2.03,33,85,As,$^{85}_{33}As$,3.242e-7,85As
33-As-85,1455.1,2.021,S,1,2.021,33,85,As,$^{85}_{33}As$,3.257e-7,85As
33-As-86,704,0.945,S,1,0.945,33,86,As,$^{86}_{33}As$,6.965e-7,86As
34-Se-67,352,136,MS,0.001,0.136,34,67,Se,$^{67}_{34}Se$,4.84e-6,67Se
34-Se-68,160.8,35.5,S,1,35.5,34,68,Se,$^{68}_{34}Se$,1.854e-8,68Se
34-Se-68,265,35.5,S,1,35.5,34,68,Se,$^{68}_{34}Se$,1.854e-8,68Se
34-Se-68,314.5,35.5,S,1,35.5,34,68,Se,$^{68}_{34}Se$,1.854e-8,68Se
34-Se-69,66.4,27.4,S,1,27.4,34,69,Se,$^{69}_{34}Se$,2.402e-8,69Se
34-Se-69,97.98,27.4,S,1,27.4,34,69,Se,$^{69}_{34}Se$,2.402e-8,69Se
34-Se-69,691.8,27.4,S,1,27.4,34,69,Se,$^{69}_{34}Se$,2.402e-8,69Se
34-Se-70,49.51,41.1,M,60,2466,34,70,Se,$^{70}_{34}Se$,2.669e-10,70Se
34-Se-70,376.65,41.1,M,60,2466,34,70,Se,$^{70}_{34}Se$,2.669e-10,70Se
34-Se-70,426.15,41.1,M,60,2466,34,70,Se,$^{70}_{34}Se$,2.669e-10,70Se
34-Se-71,147.5,4.74,M,60,284.40000000000003,34,71,Se,$^{71}_{34}Se$,2.314e-9,71Se
34-Se-71,830.33,4.74,M,60,284.40000000000003,34,71,Se,$^{71}_{34}Se$,2.314e-9,71Se
34-Se-71,1095.26,4.74,M,60,284.40000000000003,34,71,Se,$^{71}_{34}Se$,2.314e-9,71Se
34-Se-72,45.89,8.4,D,86400,725760,34,72,Se,$^{72}_{34}Se$,9.069e-13,72Se
34-Se-73,25.71,39.8,M,60,2388,34,73,Se,$^{73}_{34}Se$,2.756e-10,73Se
34-Se-73,67.07,39.8,M,60,2388,34,73,Se,$^{73}_{34}Se$,2.756e-10,73Se
34-Se-73,67.07,7.15,H,3600,25740,34,73,Se,$^{73}_{34}Se$,2.557e-11,73Se
34-Se-73,84,39.8,M,60,2388,34,73,Se,$^{73}_{34}Se$,2.756e-10,73Se
34-Se-73,253.7,39.8,M,60,2388,34,73,Se,$^{73}_{34}Se$,2.756e-10,73Se
34-Se-73,361.2,7.15,H,3600,25740,34,73,Se,$^{73}_{34}Se$,2.557e-11,73Se
34-Se-73,510,7.15,H,3600,25740,34,73,Se,$^{73}_{34}Se$,2.557e-11,73Se
34-Se-75,136,119.79,D,86400,10349856,34,75,Se,$^{75}_{34}Se$,6.36e-14,75Se
34-Se-75,264.66,119.79,D,86400,10349856,34,75,Se,$^{75}_{34}Se$,6.36e-14,75Se
34-Se-75,279.54,119.79,D,86400,10349856,34,75,Se,$^{75}_{34}Se$,6.36e-14,75Se
34-Se-77,162,17.36,S,1,17.36,34,77,Se,$^{77}_{34}Se$,3.792e-8,77Se
34-Se-79,95.73,3.92,M,60,235.2,34,79,Se,$^{79}_{34}Se$,2.799e-9,79Se
34-Se-81,103.01,57.28,M,60,3436.8,34,81,Se,$^{81}_{34}Se$,1.915e-10,81Se
34-Se-81,201,57.28,M,60,3436.8,34,81,Se,$^{81}_{34}Se$,1.915e-10,81Se
34-Se-81,260.1,57.28,M,60,3436.8,34,81,Se,$^{81}_{34}Se$,1.915e-10,81Se
34-Se-81,275.93,57.28,M,60,3436.8,34,81,Se,$^{81}_{34}Se$,1.915e-10,81Se
34-Se-81,275.93,18.45,M,60,1107,34,81,Se,$^{81}_{34}Se$,5.946e-10,81Se
34-Se-81,290.04,18.45,M,60,1107,34,81,Se,$^{81}_{34}Se$,5.946e-10,81Se
34-Se-81,828.27,18.45,M,60,1107,34,81,Se,$^{81}_{34}Se$,5.946e-10,81Se
34-Se-82,654.8,6.6,NS,1e-9,6.6e-9,34,82,Se,$^{82}_{34}Se$,99.73,82Se
34-Se-82,1080.4,6.6,NS,1e-9,6.6e-9,34,82,Se,$^{82}_{34}Se$,99.73,82Se
34-Se-82,1409.9,6.6,NS,1e-9,6.6e-9,34,82,Se,$^{82}_{34}Se$,99.73,82Se
34-Se-83,225.18,22.3,M,60,1338,34,83,Se,$^{83}_{34}Se$,4.919e-10,83Se
34-Se-83,356.69,70.1,S,1,70.1,34,83,Se,$^{83}_{34}Se$,9.39e-9,83Se
34-Se-83,356.7,22.3,M,60,1338,34,83,Se,$^{83}_{34}Se$,4.919e-10,83Se
34-Se-83,510.06,22.3,M,60,1338,34,83,Se,$^{83}_{34}Se$,4.919e-10,83Se
34-Se-83,988.05,70.1,S,1,70.1,34,83,Se,$^{83}_{34}Se$,9.39e-9,83Se
34-Se-83,1030.61,70.1,S,1,70.1,34,83,Se,$^{83}_{34}Se$,9.39e-9,83Se
34-Se-84,408.2,3.26,M,60,195.6,34,84,Se,$^{84}_{34}Se$,3.365e-9,84Se
34-Se-84,498.5,3.26,M,60,195.6,34,84,Se,$^{84}_{34}Se$,3.365e-9,84Se
34-Se-85,345.2,31.7,S,1,31.7,34,85,Se,$^{85}_{34}Se$,2.076e-8,85Se
34-Se-85,1427.2,31.7,S,1,31.7,34,85,Se,$^{85}_{34}Se$,2.076e-8,85Se
34-Se-86,48.3,14.3,S,1,14.3,34,86,Se,$^{86}_{34}Se$,4.603e-8,86Se
34-Se-86,2441.1,14.3,S,1,14.3,34,86,Se,$^{86}_{34}Se$,4.603e-8,86Se
34-Se-86,2660,14.3,S,1,14.3,34,86,Se,$^{86}_{34}Se$,4.603e-8,86Se
34-Se-87,242.5,5.5,S,1,5.5,34,87,Se,$^{87}_{34}Se$,1.197e-7,87Se
34-Se-87,334,5.5,S,1,5.5,34,87,Se,$^{87}_{34}Se$,1.197e-7,87Se
34-Se-87,573.2,5.5,S,1,5.5,34,87,Se,$^{87}_{34}Se$,1.197e-7,87Se
34-Se-88,159.2,1.53,S,1,1.53,34,88,Se,$^{88}_{34}Se$,4.302e-7,88Se
34-Se-88,259.2,1.53,S,1,1.53,34,88,Se,$^{88}_{34}Se$,4.302e-7,88Se
34-Se-88,1903.7,1.53,S,1,1.53,34,88,Se,$^{88}_{34}Se$,4.302e-7,88Se
34-Se-89,130,0.41,S,1,0.41,34,89,Se,$^{89}_{34}Se$,1.605e-6,89Se
35-Br-70,944.6,2.2,S,1,2.2,35,70,Br,$^{70}_{35}Br$,2.992e-7,70Br
35-Br-70,963.7,2.2,S,1,2.2,35,70,Br,$^{70}_{35}Br$,2.992e-7,70Br
35-Br-70,1093.3,2.2,S,1,2.2,35,70,Br,$^{70}_{35}Br$,2.992e-7,70Br
35-Br-71,171.6,21.4,S,1,21.4,35,71,Br,$^{71}_{35}Br$,3.076e-8,71Br
35-Br-71,233.7,21.4,S,1,21.4,35,71,Br,$^{71}_{35}Br$,3.076e-8,71Br
35-Br-71,260.5,21.4,S,1,21.4,35,71,Br,$^{71}_{35}Br$,3.076e-8,71Br
35-Br-72,101.3,10.6,S,1,10.6,35,72,Br,$^{72}_{35}Br$,6.21e-8,72Br
35-Br-72,454.7,78.6,S,1,78.6,35,72,Br,$^{72}_{35}Br$,8.374e-9,72Br
35-Br-72,862,78.6,S,1,78.6,35,72,Br,$^{72}_{35}Br$,8.374e-9,72Br
35-Br-72,1316.7,78.6,S,1,78.6,35,72,Br,$^{72}_{35}Br$,8.374e-9,72Br
35-Br-73,65,3.4,M,60,204,35,73,Br,$^{73}_{35}Br$,3.227e-9,73Br
35-Br-73,335.9,3.4,M,60,204,35,73,Br,$^{73}_{35}Br$,3.227e-9,73Br
35-Br-73,699.8,3.4,M,60,204,35,73,Br,$^{73}_{35}Br$,3.227e-9,73Br
35-Br-74,218.9,25.4,M,60,1524,35,74,Br,$^{74}_{35}Br$,4.319e-10,74Br
35-Br-74,634.2,25.4,M,60,1524,35,74,Br,$^{74}_{35}Br$,4.319e-10,74Br
35-Br-74,634.3,46,M,60,2760,35,74,Br,$^{74}_{35}Br$,2.385e-10,74Br
35-Br-74,634.8,25.4,M,60,1524,35,74,Br,$^{74}_{35}Br$,4.319e-10,74Br
35-Br-74,634.8,46,M,60,2760,35,74,Br,$^{74}_{35}Br$,2.385e-10,74Br
35-Br-74,728.3,46,M,60,2760,35,74,Br,$^{74}_{35}Br$,2.385e-10,74Br
35-Br-75,141.19,96.7,M,60,5802,35,75,Br,$^{75}_{35}Br$,1.134e-10,75Br
35-Br-75,286.5,96.7,M,60,5802,35,75,Br,$^{75}_{35}Br$,1.134e-10,75Br
35-Br-75,427.79,96.7,M,60,5802,35,75,Br,$^{75}_{35}Br$,1.134e-10,75Br
35-Br-76,45.48,1.31,S,1,1.31,35,76,Br,$^{76}_{35}Br$,5.025e-7,76Br
35-Br-76,57.11,1.31,S,1,1.31,35,76,Br,$^{76}_{35}Br$,5.025e-7,76Br
35-Br-76,102.6,1.31,S,1,1.31,35,76,Br,$^{76}_{35}Br$,5.025e-7,76Br
35-Br-76,559,1.31,S,1,1.31,35,76,Br,$^{76}_{35}Br$,5.025e-7,76Br
35-Br-76,559.09,16.2,H,3600,58320,35,76,Br,$^{76}_{35}Br$,1.129e-11,76Br
35-Br-76,657.02,16.2,H,3600,58320,35,76,Br,$^{76}_{35}Br$,1.129e-11,76Br
35-Br-76,772,1.31,S,1,1.31,35,76,Br,$^{76}_{35}Br$,5.025e-7,76Br
35-Br-76,1853.67,16.2,H,3600,58320,35,76,Br,$^{76}_{35}Br$,1.129e-11,76Br
35-Br-77,105.87,4.28,M,60,256.8,35,77,Br,$^{77}_{35}Br$,2.563e-9,77Br
35-Br-77,238.98,57.036,H,3600,205329.6,35,77,Br,$^{77}_{35}Br$,3.206e-12,77Br
35-Br-77,297.23,57.036,H,3600,205329.6,35,77,Br,$^{77}_{35}Br$,3.206e-12,77Br
35-Br-77,520.69,57.036,H,3600,205329.6,35,77,Br,$^{77}_{35}Br$,3.206e-12,77Br
35-Br-78,32.3,119.4,US,1e-6,1.194e-4,35,78,Br,$^{78}_{35}Br$,0.005513,78Br
35-Br-78,148.6,119.4,US,1e-6,1.194e-4,35,78,Br,$^{78}_{35}Br$,0.005513,78Br
35-Br-78,454,6.46,M,60,387.6,35,78,Br,$^{78}_{35}Br$,1.698e-9,78Br
35-Br-78,613.68,6.45,M,60,387,35,78,Br,$^{78}_{35}Br$,1.701e-9,78Br
35-Br-78,694.8,6.45,M,60,387,35,78,Br,$^{78}_{35}Br$,1.701e-9,78Br
35-Br-78,884.7,6.45,M,60,387,35,78,Br,$^{78}_{35}Br$,1.701e-9,78Br
35-Br-79,207.2,4.86,S,1,4.86,35,79,Br,$^{79}_{35}Br$,1.354e-7,79Br
35-Br-80,37.05,4.4205,H,3600,15913.8,35,80,Br,$^{80}_{35}Br$,4.136e-11,80Br
35-Br-80,48.85,4.4205,H,3600,15913.8,35,80,Br,$^{80}_{35}Br$,4.136e-11,80Br
35-Br-80,616.3,17.68,M,60,1060.8,35,80,Br,$^{80}_{35}Br$,6.205e-10,80Br
35-Br-80,639.4,17.68,M,60,1060.8,35,80,Br,$^{80}_{35}Br$,6.205e-10,80Br
35-Br-80,665.8,17.68,M,60,1060.8,35,80,Br,$^{80}_{35}Br$,6.205e-10,80Br
35-Br-80,703.8,17.68,M,60,1060.8,35,80,Br,$^{80}_{35}Br$,6.205e-10,80Br
